time	V(schleifenfilter)	V(vco_out)	V(n007)
7.131005073574798e-002	3.484207e-001	1.071524e+001	1.000000e+001
7.187243990369438e-002	3.451697e-001	1.069285e+001	1.000000e+001
7.243482907164078e-002	3.419495e-001	1.067109e+001	1.000000e+001
7.299721823958717e-002	3.387600e-001	1.064996e+001	1.000000e+001
7.325436109673003e-002	3.373113e-001	1.064118e+001	1.000000e+001
7.351150395387290e-002	3.358687e-001	1.063196e+001	1.000000e+001
7.376864681101576e-002	3.344323e-001	1.062230e+001	1.000000e+001
7.402578966815863e-002	3.330020e-001	1.061221e+001	1.000000e+001
7.428293252530149e-002	3.315779e-001	1.060168e+001	1.000000e+001
7.454007538244437e-002	3.301599e-001	1.059071e+001	1.000000e+001
7.479721823958722e-002	3.287480e-001	1.057931e+001	1.000000e+001
7.489721823958723e-002	3.282010e-001	1.057332e+001	1.000000e+001
7.490971823958723e-002	3.281325e-001	1.057235e+001	1.000000e+001
7.493471823958722e-002	3.279952e-001	1.057058e+001	1.000000e+001
7.495346823958722e-002	3.278928e-001	1.056920e+001	1.000000e+001
7.496284323958723e-002	3.278415e-001	1.056849e+001	1.000000e+001
7.496440573958722e-002	3.278330e-001	1.056837e+001	1.000000e+001
7.496753073958723e-002	3.278159e-001	1.056813e+001	1.000000e+001
7.497095131019464e-002	3.277972e-001	1.056786e+001	1.000000e+001
7.497178348285692e-002	3.277927e-001	1.056780e+001	1.000000e+001
7.497344782818148e-002	3.277836e-001	1.056767e+001	1.000000e+001
7.497386391451262e-002	3.277813e-001	1.056764e+001	1.000000e+001
7.497469608717490e-002	3.277768e-001	1.056757e+001	1.000000e+001
7.497488264269166e-002	3.277757e-001	1.056756e+001	1.000000e+001
7.497525575372518e-002	3.277737e-001	1.056753e+001	1.000000e+001
7.497534903148356e-002	3.277732e-001	1.056752e+001	1.000000e+001
7.497553558700032e-002	3.277722e-001	1.056750e+001	1.000000e+001
7.497580778200125e-002	3.277707e-001	1.056748e+001	1.000000e+001
7.497596030016349e-002	3.277698e-001	1.056747e+001	1.000000e+001
7.497599002390540e-002	3.277697e-001	1.056747e+001	1.000000e+001
7.497604947138924e-002	3.277694e-001	1.056746e+001	1.000000e+001
7.497614441514110e-002	3.277688e-001	1.056746e+001	1.000000e+001
7.497621362054677e-002	3.277685e-001	1.056745e+001	1.000000e+001
7.497625880478663e-002	3.277682e-001	1.056745e+001	1.000000e+001
7.497629252327240e-002	3.277680e-001	1.056745e+001	1.000000e+001
7.497632191761808e-002	3.277679e-001	1.056744e+001	1.000000e+001
7.497634990334630e-002	3.277677e-001	1.056744e+001	1.000000e+001
7.497637872944822e-002	3.277676e-001	1.056744e+001	1.000000e+001
7.497640948048816e-002	3.277674e-001	1.056744e+001	1.000000e+001
7.497644549554156e-002	3.277672e-001	1.056743e+001	1.000000e+001
7.497648783678151e-002	3.277670e-001	1.056743e+001	1.000000e+001
7.497653905991293e-002	3.277667e-001	1.056743e+001	1.000000e+001
7.497659674679931e-002	3.277664e-001	1.056742e+001	1.000000e+001
7.497670015944678e-002	3.277658e-001	1.056741e+001	1.000000e+001
7.497690698474173e-002	3.277647e-001	1.056740e+001	1.000000e+001
7.497715429619178e-002	3.277633e-001	1.056738e+001	1.000000e+001
7.497741940134563e-002	3.277619e-001	1.056736e+001	1.000000e+001
7.497751798156385e-002	3.277614e-001	1.056735e+001	1.000000e+001
7.497756776609396e-002	3.277611e-001	1.056734e+001	1.000000e+001
7.497759673208269e-002	3.277609e-001	1.056734e+001	1.000000e+001
7.497762500633146e-002	3.277608e-001	1.056734e+001	1.000000e+001
7.497765298026118e-002	3.277606e-001	1.056734e+001	1.000000e+001
7.497769708437592e-002	3.277604e-001	1.056733e+001	1.000000e+001
7.497773766823365e-002	3.277601e-001	1.056733e+001	1.000000e+001
7.497777469936880e-002	3.277599e-001	1.056733e+001	1.000000e+001
7.497781159926888e-002	3.277597e-001	1.056733e+001	1.000000e+001
7.497785122967461e-002	3.277595e-001	1.056732e+001	1.000000e+001
7.497789085657503e-002	3.277593e-001	1.056732e+001	1.000000e+001
7.497793852424753e-002	3.277590e-001	1.056732e+001	1.000000e+001
7.497797961780374e-002	3.277588e-001	1.056731e+001	1.000000e+001
7.497800277316320e-002	3.277587e-001	1.056731e+001	1.000000e+001
7.497802318602556e-002	3.277586e-001	1.056731e+001	1.000000e+001
7.497804797467791e-002	3.277584e-001	1.056731e+001	1.000000e+001
7.497806863947799e-002	3.277583e-001	1.056731e+001	1.000000e+001
7.497809314344756e-002	3.277582e-001	1.056730e+001	1.000000e+001
7.497814215138667e-002	3.277579e-001	1.056730e+001	1.000000e+001
7.497824016726488e-002	3.277574e-001	1.056729e+001	1.000000e+001
7.497824050316741e-002	3.277574e-001	1.056729e+001	1.000000e+001
7.497824117497245e-002	3.277574e-001	1.056729e+001	1.000000e+001
7.497824251858255e-002	3.277574e-001	1.056729e+001	1.000000e+001
7.497824520580275e-002	3.277574e-001	1.056729e+001	1.000000e+001
7.497825058024313e-002	3.277573e-001	1.056729e+001	1.000000e+001
7.497826132912389e-002	3.277573e-001	1.056729e+001	1.000000e+001
7.497828282688542e-002	3.277571e-001	1.056729e+001	1.000000e+001
7.497832582240847e-002	3.277569e-001	1.056728e+001	1.000000e+001
7.497832599035974e-002	3.277569e-001	1.056728e+001	1.000000e+001
7.497832632626227e-002	3.277569e-001	1.056728e+001	1.000000e+001
7.497832699806731e-002	3.277569e-001	1.056728e+001	1.000000e+001
7.497832834167741e-002	3.277569e-001	1.056728e+001	1.000000e+001
7.497833102889760e-002	3.277569e-001	1.056728e+001	1.000000e+001
7.497836864998027e-002	3.277567e-001	1.056728e+001	1.000000e+001
7.497838508445902e-002	3.277566e-001	1.056728e+001	1.000000e+001
7.497839660707152e-002	3.277565e-001	1.056728e+001	1.000000e+001
7.497840543846254e-002	3.277565e-001	1.056728e+001	1.000000e+001
7.497841769512867e-002	3.277564e-001	1.056728e+001	1.000000e+001
7.497842374358504e-002	3.277564e-001	1.056728e+001	1.000000e+001
7.497842993483984e-002	3.277563e-001	1.056728e+001	1.000000e+001
7.497843732609251e-002	3.277563e-001	1.056728e+001	1.000000e+001
7.497844563113126e-002	3.277563e-001	1.056728e+001	1.000000e+001
7.497845476196838e-002	3.277562e-001	1.056728e+001	1.000000e+001
7.497846700922693e-002	3.277562e-001	1.056727e+001	1.000000e+001
7.497848026243928e-002	3.277561e-001	1.056727e+001	1.000000e+001
7.497849893087324e-002	3.277560e-001	1.056727e+001	1.000000e+001
7.497851966291001e-002	3.277559e-001	1.056727e+001	1.000000e+001
7.497855018131280e-002	3.277557e-001	1.056727e+001	1.000000e+001
7.497858430088827e-002	3.277555e-001	1.056726e+001	1.000000e+001
7.497863720270402e-002	3.277552e-001	1.056726e+001	1.000000e+001
7.497869677966651e-002	3.277549e-001	1.056726e+001	1.000000e+001
7.497879470748502e-002	3.277543e-001	1.056725e+001	1.000000e+001
7.497890561754324e-002	3.277538e-001	1.056724e+001	1.000000e+001
7.497910834512354e-002	3.277526e-001	1.056722e+001	1.000000e+001
7.497942027257153e-002	3.277510e-001	1.056720e+001	1.000000e+001
7.497979710364582e-002	3.277489e-001	1.056717e+001	1.000000e+001
7.498029285806392e-002	3.277462e-001	1.056713e+001	1.000000e+001
7.498100793779151e-002	3.277423e-001	1.056707e+001	1.000000e+001
7.506134277204025e-002	3.273038e-001	1.056244e+001	1.000000e+001
7.514167760628898e-002	3.268660e-001	1.055417e+001	1.000000e+001
7.522201244053772e-002	3.264286e-001	1.054227e+001	1.000000e+001
7.530234727478645e-002	3.259919e-001	1.052674e+001	1.000000e+001
7.538268210903519e-002	3.255557e-001	1.050757e+001	1.000000e+001
7.546301694328392e-002	3.251201e-001	1.048478e+001	1.000000e+001
7.554335177753266e-002	3.246851e-001	1.045835e+001	1.000000e+001
7.564335177753266e-002	3.241444e-001	1.040507e+001	1.000000e+001
7.574335177753266e-002	3.236046e-001	1.032337e+001	1.000000e+001
7.584335177753267e-002	3.230657e-001	1.019114e+001	1.000000e+001
7.594335177753267e-002	3.225275e-001	9.966960e+000	1.000000e+001
7.595585177753267e-002	3.224603e-001	9.929904e+000	1.000000e+001
7.598085177753267e-002	3.223260e-001	9.849633e+000	1.000000e+001
7.598539279315766e-002	3.223016e-001	9.834214e+000	1.000000e+001
7.598993380878268e-002	3.222772e-001	9.818632e+000	1.000000e+001
7.599447482440767e-002	3.222528e-001	9.802886e+000	1.000000e+001
7.599901584003267e-002	3.222284e-001	9.786976e+000	1.000000e+001
7.600355685565767e-002	3.222040e-001	9.770904e+000	1.000000e+001
7.600809787128268e-002	3.221796e-001	9.754667e+000	1.000000e+001
7.601263888690768e-002	3.221552e-001	9.738268e+000	1.000000e+001
7.601342013690768e-002	3.221511e-001	9.734959e+000	1.000000e+001
7.601498263690767e-002	3.221427e-001	9.727362e+000	1.000000e+001
7.601537326190767e-002	3.221406e-001	9.725079e+000	1.000000e+001
7.601563110112951e-002	3.221392e-001	9.723605e+000	1.000000e+001
7.601588894035136e-002	3.221378e-001	9.721911e+000	1.000000e+001
7.601614677957319e-002	3.221364e-001	9.719997e+000	1.000000e+001
7.601640461879504e-002	3.221350e-001	9.717864e+000	1.000000e+001
7.601666245801687e-002	3.221336e-001	9.715510e+000	1.000000e+001
7.601692029723872e-002	3.221323e-001	9.712936e+000	1.000000e+001
7.601717813646056e-002	3.221309e-001	9.710142e+000	1.000000e+001
7.601730100918820e-002	3.221302e-001	9.708462e+000	1.000000e+001
7.601754675464349e-002	3.221289e-001	9.704587e+000	1.000000e+001
7.601760819100732e-002	3.221286e-001	9.703398e+000	1.000000e+001
7.601773106373497e-002	3.221279e-001	9.700769e+000	1.000000e+001
7.601789766693877e-002	3.221270e-001	9.696076e+000	1.000000e+001
7.601801267477668e-002	3.221264e-001	9.691575e+000	1.000000e+001
7.601802596367439e-002	3.221263e-001	9.690947e+000	1.000000e+001
7.601805254146984e-002	3.221261e-001	9.689630e+000	1.000000e+001
7.601810569706073e-002	3.221258e-001	9.686559e+000	1.000000e+001
7.601818010960192e-002	3.221253e-001	9.680791e+000	1.000000e+001
7.601823495531797e-002	3.221247e-001	9.674786e+000	1.000000e+001
7.601828031226618e-002	3.221241e-001	9.667786e+000	1.000000e+001
7.601832355553714e-002	3.221230e-001	9.657898e+000	1.000000e+001
7.601836152632177e-002	3.221211e-001	9.644132e+000	1.000000e+001
7.601839849405111e-002	3.221186e-001	9.622287e+000	1.000000e+001
7.601843762930005e-002	3.221146e-001	9.583748e+000	1.000000e+001
7.601847679559293e-002	3.221081e-001	9.518825e+000	1.000000e+001
7.601851744041673e-002	3.220969e-001	9.404263e+000	1.000000e+001
7.601855736028111e-002	3.220794e-001	9.214116e+000	1.000000e+001
7.601859862662359e-002	3.220554e-001	8.886093e+000	1.000000e+001
7.601864129571431e-002	3.220390e-001	8.342507e+000	1.000000e+001
7.601869041110160e-002	3.220526e-001	7.417236e+000	1.000000e+001
7.601872900431500e-002	3.220919e-001	6.499834e+000	1.000000e+001
7.601877385320364e-002	3.221356e-001	5.323977e+000	1.000000e+001
7.601882088265380e-002	3.221437e-001	4.044854e+000	1.000000e+001
7.601888791109913e-002	3.221615e-001	2.218858e+000	1.000000e+001
7.601894949688226e-002	3.222581e-001	5.723875e-001	1.000000e+001
7.601899963658688e-002	3.223183e-001	-7.299111e-001	1.000000e+001
7.601903929292318e-002	3.222539e-001	-1.742531e+000	1.000000e+001
7.601908028086170e-002	3.221403e-001	-2.797798e+000	1.000000e+001
7.601911797607337e-002	3.220858e-001	-3.789437e+000	1.000000e+001
7.601915774125262e-002	3.220811e-001	-4.856706e+000	1.000000e+001
7.601917230409937e-002	3.221010e-001	-5.252159e+000	1.000000e+001
7.601918169015695e-002	3.221561e-001	-5.508395e+000	1.000000e+001
7.601918709753051e-002	3.222964e-001	-5.656718e+000	1.000000e+001
7.601919015393398e-002	3.226055e-001	-5.741055e+000	1.000000e+001
7.601919182745595e-002	3.232354e-001	-5.787691e+000	1.000000e+001
7.601919276454888e-002	3.245755e-001	-5.814322e+000	1.000000e+001
7.601919329236796e-002	3.270941e-001	-5.830026e+000	1.000000e+001
7.601919363073283e-002	3.305553e-001	-5.841015e+000	1.000000e+001
7.601919400442558e-002	3.355967e-001	-5.854422e+000	1.000000e+001
7.601919427053089e-002	3.390675e-001	-5.864564e+000	1.000000e+001
7.601919452114331e-002	3.418592e-001	-5.874352e+000	1.000000e+001
7.601919502236816e-002	3.461640e-001	-5.894269e+000	1.000000e+001
7.601919576882098e-002	3.503743e-001	-5.924291e+000	1.000000e+001
7.601919652491473e-002	3.522813e-001	-5.954763e+000	1.000000e+001
7.601919745070844e-002	3.520913e-001	-5.991884e+000	1.000000e+001
7.601919864887211e-002	3.495414e-001	-6.039387e+000	1.000000e+001
7.601920021919774e-002	3.444657e-001	-6.100403e+000	1.000000e+001
7.601920211942985e-002	3.383542e-001	-6.171931e+000	1.000000e+001
7.601920462378614e-002	3.323716e-001	-6.259328e+000	1.000000e+001
7.601920753061349e-002	3.252677e-001	-6.347744e+000	1.000000e+001
7.601921055861777e-002	3.149132e-001	-6.432651e+000	1.000000e+001
7.601921367783929e-002	3.044206e-001	-6.519059e+000	1.000000e+001
7.601921613023664e-002	2.988834e-001	-6.585995e+000	1.000000e+001
7.601921872721426e-002	2.955117e-001	-6.656627e+000	1.000000e+001
7.601922149076201e-002	2.936885e-001	-6.731447e+000	1.000000e+001
7.601922509356276e-002	2.930791e-001	-6.828808e+000	1.000000e+001
7.601922975236733e-002	2.939646e-001	-6.954591e+000	1.000000e+001
7.601923563267794e-002	2.965215e-001	-7.113517e+000	1.000000e+001
7.601924392394198e-002	3.011195e-001	-7.338221e+000	1.000000e+001
7.601925372389029e-002	3.066653e-001	-7.604928e+000	1.000000e+001
7.601926232804131e-002	3.111332e-001	-7.840043e+000	1.000000e+001
7.601926593228903e-002	3.128314e-001	-7.938799e+000	1.000000e+001
7.601926877800287e-002	3.141358e-001	-8.016846e+000	1.000000e+001
7.601927163962235e-002	3.153870e-001	-8.095360e+000	1.000000e+001
7.601927414443550e-002	3.163581e-001	-8.164140e+000	1.000000e+001
7.601927679531043e-002	3.172970e-001	-8.237005e+000	1.000000e+001
7.601927979328191e-002	3.182998e-001	-8.319489e+000	1.000000e+001
7.601928416843293e-002	3.196487e-001	-8.440001e+000	1.000000e+001
7.601929085350304e-002	3.214844e-001	-8.624414e+000	1.000000e+001
7.601929642517032e-002	3.227932e-001	-8.778345e+000	1.000000e+001
7.601930208686508e-002	3.238847e-001	-8.934958e+000	1.000000e+001
7.601930852694139e-002	3.248784e-001	-9.113332e+000	1.000000e+001
7.601931495001588e-002	3.256353e-001	-9.291460e+000	1.000000e+001
7.601932221893201e-002	3.262455e-001	-9.493304e+000	1.000000e+001
7.601932988101248e-002	3.266562e-001	-9.706344e+000	1.000000e+001
7.601933884574691e-002	3.269098e-001	-9.954437e+000	1.000000e+001
7.601934889764804e-002	3.270188e-001	-1.018770e+001	1.000000e+001
7.601935736075788e-002	3.270212e-001	-1.034502e+001	1.000000e+001
7.601936573784228e-002	3.269921e-001	-1.047516e+001	1.000000e+001
7.601937509527512e-002	3.269559e-001	-1.059251e+001	1.000000e+001
7.601938722469659e-002	3.268885e-001	-1.071327e+001	1.000000e+001
7.601940058350776e-002	3.267648e-001	-1.081166e+001	1.000000e+001
7.601941863111178e-002	3.265024e-001	-1.090498e+001	1.000000e+001
7.601943848681128e-002	3.261076e-001	-1.096628e+001	1.000000e+001
7.601945662103929e-002	3.256726e-001	-1.100089e+001	1.000000e+001
7.601947253714506e-002	3.252562e-001	-1.102010e+001	1.000000e+001
7.601948470087885e-002	3.249321e-001	-1.103091e+001	1.000000e+001
7.601949910027681e-002	3.245595e-001	-1.103970e+001	1.000000e+001
7.601951489708250e-002	3.241800e-001	-1.104698e+001	1.000000e+001
7.601953427210341e-002	3.237662e-001	-1.105244e+001	1.000000e+001
7.601955390351783e-002	3.234133e-001	-1.105635e+001	1.000000e+001
7.601957891143039e-002	3.230547e-001	-1.105894e+001	1.000000e+001
7.601960316751086e-002	3.227907e-001	-1.106069e+001	1.000000e+001
7.601962993397041e-002	3.225824e-001	-1.106143e+001	1.000000e+001
7.601966005249382e-002	3.224230e-001	-1.106219e+001	1.000000e+001
7.601969588367488e-002	3.223025e-001	-1.106233e+001	1.000000e+001
7.601973738991431e-002	3.222206e-001	-1.106269e+001	1.000000e+001
7.601978717769264e-002	3.221685e-001	-1.106259e+001	1.000000e+001
7.601984753592814e-002	3.221387e-001	-1.106283e+001	1.000000e+001
7.601992443886745e-002	3.221235e-001	-1.106269e+001	1.000000e+001
7.602002763892021e-002	3.221171e-001	-1.106290e+001	1.000000e+001
7.602017873850225e-002	3.221147e-001	-1.106277e+001	1.000000e+001
7.602043129600244e-002	3.221133e-001	-1.106296e+001	1.000000e+001
7.602079583598666e-002	3.221114e-001	-1.106279e+001	1.000000e+001
7.602123530838019e-002	3.221091e-001	-1.106295e+001	1.000000e+001
7.602185346877777e-002	3.221058e-001	-1.106276e+001	1.000000e+001
7.659016011609456e-002	3.190700e-001	-1.104123e+001	1.000000e+001
7.715846676341134e-002	3.160622e-001	-1.102019e+001	1.000000e+001
7.772677341072813e-002	3.130823e-001	-1.099964e+001	1.000000e+001
7.829508005804491e-002	3.101303e-001	-1.097957e+001	1.000000e+001
7.886338670536169e-002	3.072062e-001	-1.096000e+001	1.000000e+001
7.943169335267848e-002	3.043100e-001	-1.094091e+001	1.000000e+001
7.999999999999527e-002	3.014418e-001	-1.092230e+001	1.000000e+001
8.000100000000000e-002	3.014314e-001	-1.092212e+001	1.000000e+001
8.000110000000001e-002	3.014345e-001	-1.092219e+001	9.000000e+000
8.000130000000001e-002	3.014353e-001	-1.092218e+001	7.000000e+000
8.000200000000000e-002	3.014317e-001	-1.092216e+001	0.000000e+000
8.000228000000000e-002	3.014303e-001	-1.092215e+001	0.000000e+000
8.039706857142803e-002	2.994538e-001	-1.091446e+001	0.000000e+000
8.079185714285607e-002	2.974900e-001	-1.090308e+001	0.000000e+000
8.118664571428411e-002	2.955389e-001	-1.088802e+001	0.000000e+000
8.158143428571216e-002	2.936005e-001	-1.086928e+001	0.000000e+000
8.197622285714019e-002	2.916749e-001	-1.084685e+001	0.000000e+000
8.237101142856823e-002	2.897620e-001	-1.082074e+001	0.000000e+000
8.276579999999627e-002	2.878618e-001	-1.079094e+001	0.000000e+000
8.306579999999628e-002	2.864261e-001	-1.072790e+001	0.000000e+000
8.326579999999628e-002	2.854729e-001	-1.064821e+001	0.000000e+000
8.336579999999629e-002	2.849975e-001	-1.058541e+001	0.000000e+000
8.346579999999629e-002	2.845229e-001	-1.049972e+001	0.000000e+000
8.356579999999629e-002	2.840491e-001	-1.038138e+001	0.000000e+000
8.366579999999629e-002	2.835761e-001	-1.021394e+001	0.000000e+000
8.376579999999630e-002	2.831036e-001	-9.975714e+000	0.000000e+000
8.377829999999630e-002	2.830446e-001	-9.940525e+000	0.000000e+000
8.378769470236502e-002	2.830003e-001	-9.913221e+000	0.000000e+000
8.379708940473374e-002	2.829560e-001	-9.885488e+000	0.000000e+000
8.380648410710247e-002	2.829117e-001	-9.857324e+000	0.000000e+000
8.381587880947120e-002	2.828674e-001	-9.828731e+000	0.000000e+000
8.382527351183992e-002	2.828231e-001	-9.799708e+000	0.000000e+000
8.383466821420864e-002	2.827789e-001	-9.770254e+000	0.000000e+000
8.384406291657737e-002	2.827346e-001	-9.740371e+000	0.000000e+000
8.384519718903875e-002	2.827292e-001	-9.736561e+000	0.000000e+000
8.384746573396153e-002	2.827186e-001	-9.727541e+000	0.000000e+000
8.384803287019221e-002	2.827159e-001	-9.724750e+000	0.000000e+000
8.384824843647264e-002	2.827149e-001	-9.723678e+000	0.000000e+000
8.384846400275305e-002	2.827139e-001	-9.722525e+000	0.000000e+000
8.384867956903347e-002	2.827128e-001	-9.721293e+000	0.000000e+000
8.384889513531389e-002	2.827118e-001	-9.719979e+000	0.000000e+000
8.384911070159432e-002	2.827108e-001	-9.718585e+000	0.000000e+000
